Reaction Name,cost,Macromolecule ID,Macromolecule stoichiometry,EC number,turnover number
R_3OAS180_duplicate_2,812.0,b2323,2.0,not found,0
R_3OAS181,826.0,b1095,2.0,2.3.1.1,0.4142463035441596
R_3OAS60,826.0,b1095,2.0,2.3.1.8,223.159136044214
R_3OAS60_duplicate_2,812.0,b2323,2.0,not found,0
R_3OAS80,812.0,b2323,2.0,2.3.1.8,223.159136044214
R_3OAS80_duplicate_2,826.0,b1095,2.0,not found,0
R_3OXCOAT,401.0,b1397,1.0,2.3.1.1,0.4142463035441596
R_3PEPTabcpp,337.0,b1246,1.0,not found,0
R_3PEPTtex,1131.0,b1377,3.0,not found,0
R_3PEPTtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_3PEPTtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_3PEPTtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_3UMPtex,1131.0,b1377,3.0,not found,0
R_3UMPtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_3UMPtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_3UMPtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_42A12BOOXpp,1524.0,b1386,2.0,1.4.99.,0.4142463035441596
R_4HOXPACDtex,1131.0,b1377,3.0,not found,0
R_4HOXPACDtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_4HOXPACDtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_4HOXPACDtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_4HTHRS,429.0,b0004,1.0,4.2.3.1,5.414794548272353
R_4PCP,304.0,b1192,1.0,not found,0
R_4PEPTabcpp,337.0,b1246,1.0,not found,0
R_4PEPTtex,1131.0,b1377,3.0,not found,0
R_4PEPTtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_4PEPTtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_4PEPTtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_5DGLCNR,254.0,b4266,1.0,1.1.1.6,20.10546406337953
R_5DGLCNt2rpp,439.0,b4265,1.0,not found,0
R_5DGLCNtex,1101.0,b2215,3.0,not found,0
R_5DGLCNtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_5DGLCNtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_5DGLCNtex_duplicate_4,1131.0,b1377,3.0,not found,0
R_5DOAN,464.0,b0159,2.0,not found,0
R_5MTRtex,1101.0,b2215,3.0,not found,0
R_5MTRtex_duplicate_2,1131.0,b1377,3.0,not found,0
R_5MTRtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_5MTRtex_duplicate_4,1053.0,b0241,3.0,not found,0
R_A5PISO,1312.0,b3197,4.0,5.3.1.1,1955.6453131680673
R_A5PISO_duplicate_2,1284.0,b2708,4.0,not found,0
R_AACPS1,719.0,b2836,1.0,6.2.1.2,0
R_AACPS2,719.0,b2836,1.0,6.2.1.2,0
R_AACPS3,719.0,b2836,1.0,6.2.1.2,0
R_AACPS4,719.0,b2836,1.0,not found,0
R_AACPS5,719.0,b2836,1.0,not found,0
R_AACPS6,719.0,b2836,1.0,6.2.1.2,0
R_AACPS7,719.0,b2836,1.0,6.2.1.l,0
R_AACPS8,719.0,b2836,1.0,6.2.1.2,0
R_AACPS9,719.0,b2836,1.0,6.2.1.l,0
R_AADDGT,359.0,b4481,1.0,2.4.1.3,0
R_AAMYL,496.0,b1927,1.0,not found,0
R_AAMYLpp,677.0,b3571,1.0,not found,0
R_AB6PGH,1916.0,b2901,4.0,3.2.1.8,0
R_ABTA,1708.0,b2662,4.0,2.6.1.1,106.8582662403116
R_ABTA_duplicate_2,422.0,b1302,1.0,not found,0
R_ABUTD,1896.0,b1444,4.0,1.2.1.3,11.411916902798422
R_ABUTt2pp,466.0,b2663,1.0,not found,0
R_ABUTtex,1131.0,b1377,3.0,not found,0
R_ABUTtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ABUTtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ABUTtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ACACCT,220.0,b2221,1.0,2.8.3.9,3.1317782486252366
R_ACACT1r,872.0,b2342,2.0,2.3.1.9,162.94170736800325
R_ACACT1r_duplicate_2,394.0,b2224,1.0,not found,0
R_ACACT1r_duplicate_3,774.0,b3845,2.0,not found,0
R_ACACT2r,872.0,b2342,2.0,2.3.1.9,162.94170736800325
R_ACACT2r_duplicate_2,774.0,b3845,2.0,not found,0
R_ACACT3r,872.0,b2342,2.0,2.3.1.9,162.94170736800325
R_ACACT3r_duplicate_2,774.0,b3845,2.0,not found,0
R_ACACT4r,872.0,b2342,2.0,2.3.1.9,162.94170736800325
R_ACACT4r_duplicate_2,774.0,b3845,2.0,not found,0
R_ACACT5r,872.0,b2342,2.0,2.3.1.9,162.94170736800325
R_ACACT5r_duplicate_2,774.0,b3845,2.0,not found,0
R_ACACT6r,872.0,b2342,2.0,2.3.1.9,162.94170736800325
R_ACACT6r_duplicate_2,774.0,b3845,2.0,not found,0
R_ACACT7r,872.0,b2342,2.0,2.3.1.9,162.94170736800325
R_ACACT7r_duplicate_2,774.0,b3845,2.0,not found,0
R_ACACT8r,872.0,b2342,2.0,not found,0
R_ACACT8r_duplicate_2,774.0,b3845,2.0,not found,0
R_ACACt2pp,440.0,b2223,1.0,not found,0
R_ACACtex,1131.0,b1377,3.0,not found,0
R_ACACtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ACACtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ACACtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ACALD,316.0,b0351,1.0,1.2.1.1,0
R_ACALD_duplicate_2,35680.0,b1241,40.0,not found,0
R_ACALDtex,1131.0,b1377,3.0,not found,0
R_ACALDtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ACALDtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ACALDtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ACALDtpp,311.79331848529,average_protein_Cytoplasm,1.0,not found,0
R_ACANTHAT,562.0,b1463,2.0,not found,0
R_ACBIPGT,362.0,b1993,2.0,2.7.7.6,0.13152646820320596
R_ACCOAC,312.0,b3255,2.0,6.4.1.2,11.600000000000001
R_ACCOAL,653.0,b4069,1.0,6.2.1.1,17.714304292083234
R_ACGAL1Ptex,1131.0,b1377,3.0,not found,0
R_ACGAL1Ptex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ACGAL1Ptex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ACGAL1Ptex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ACGALtex,1131.0,b1377,3.0,not found,0
R_ACGALtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ACGALtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ACGALtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ACGAM1Ptex,1131.0,b1377,3.0,not found,0
R_ACGAM1Ptex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ACGAM1Ptex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ACGAM1Ptex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ACGAMK,303.0,b1119,1.0,2.7.1.5,17.714304292083234
R_ACGAMT,369.0,b3784,1.0,not found,0
R_ACGAptspp,85.0,b2415,1.0,not found,0
R_ACGAptspp_duplicate_2,85.0,b2415,1.0,not found,0
R_ACGAtex,1131.0,b1377,3.0,not found,0
R_ACGAtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ACGAtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ACGAtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ACGK,516.0,b3959,2.0,2.7.2.8,23.242047030184168
R_ACGS,2658.0,b2818,6.0,2.3.1.1,0.4142463035441596
R_ACHBS,96.0,b3670,1.0,2.2.1.6,6.769155078939867
R_ACHBS_duplicate_2,1152.0,b0077,2.0,not found,0
R_ACKr,802.0,b2296,2.0,2.7.2.1,393.600241555474
R_ACKr_duplicate_2,806.0,b3115,2.0,not found,0
R_ACKr_duplicate_3,784.0,b1849,2.0,not found,0
R_ACLS,96.0,b3670,1.0,2.2.1.6,6.769155078939867
R_ACLS_duplicate_2,1152.0,b0077,2.0,not found,0
R_ACM6PH,596.0,b2428,2.0,4.2.1.1,11829.050907938763
R_ACMAMUT,246.0,b3794,1.0,2.4.1.1,2.678607705960832
R_ACMANAptspp,85.0,b2415,1.0,not found,0
R_ACMANAtex,1131.0,b1377,3.0,not found,0
R_ACMANAtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ACMANAtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ACMANAtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ACMUMptspp,85.0,b2415,1.0,not found,0
R_ACMUMtex,1131.0,b1377,3.0,not found,0
R_ACMUMtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ACMUMtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ACMUMtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ACNAMt2pp,496.0,b3224,1.0,not found,0
R_ACNAMtex,1086.0,b0929,3.0,not found,0
R_ACNAMtex_duplicate_2,238.0,b4311,1.0,not found,0
R_ACNAMtex_duplicate_3,1101.0,b2215,3.0,not found,0
R_ACNML,1188.0,b3225,4.0,4.1.3.3,1.3421185060525125
R_ACOAD1f,814.0,b0221,1.0,1.3.99.,1.3421185060525125
R_ACOAD2f,814.0,b0221,1.0,1.3.99.,1.3421185060525125
R_ACOAD3f,814.0,b0221,1.0,1.3.99.,1.3421185060525125
R_ACOAD4f,814.0,b0221,1.0,1.3.99.,1.3421185060525125
R_ACOAD5f,814.0,b0221,1.0,1.3.99.,1.3421185060525125
R_ACOAD6f,814.0,b0221,1.0,1.3.99.,1.3421185060525125
R_ACOAD7f,814.0,b0221,1.0,1.3.99.,1.3421185060525125
R_ACOAD8f,814.0,b0221,1.0,not found,0
R_ACOATA,78.0,b1094,1.0,2.3.1.8,223.159136044214
R_ACODA,772.0,b3957,2.0,3.5.1.1,36.800000000000004
R_ACOLIPAabctex,366.0,b4261,1.0,not found,0
R_ACONIs,311.79331848529,average_protein_Cytoplasm,1.0,5.3.3.7,0
R_ACONMT,252.0,b1519,1.0,2.1.1.1,0
R_ACONTa,866.0,b0118,1.0,4.2.1.3,nan
R_ACONTa_duplicate_2,892.0,b1276,1.0,not found,0
R_ACONTb,866.0,b0118,1.0,4.2.1.3,nan
R_ACONTb_duplicate_2,892.0,b1276,1.0,not found,0
R_ACOTA,407.0,b1748,1.0,2.6.1.1,106.8582662403116
R_ACOTA_duplicate_2,814.0,b3359,2.0,not found,0
R_ACPPAT120,78.0,b1094,1.0,not found,0
R_ACPPAT140,78.0,b1094,1.0,not found,0
R_ACPPAT141,78.0,b1094,1.0,not found,0
R_ACPPAT160,78.0,b1094,1.0,not found,0
R_ACPPAT161,78.0,b1094,1.0,not found,0
R_ACPPAT180,78.0,b1094,1.0,not found,0
R_ACPPAT181,78.0,b1094,1.0,not found,0
R_ACPS1,195.0,b3475,1.0,2.7.8.7,0.1350096976854773
R_ACPS1_duplicate_2,254.0,b2563,2.0,not found,0
R_ACS,653.0,b4069,1.0,6.2.1.1,17.714304292083234
R_ACSERtex,1053.0,b0241,3.0,not found,0
R_ACSERtex_duplicate_2,1131.0,b1377,3.0,not found,0
R_ACSERtex_duplicate_3,1101.0,b2215,3.0,not found,0
R_ACSERtex_duplicate_4,1086.0,b0929,3.0,not found,0
R_ACSERtpp,195.0,b2578,1.0,not found,0
R_ACSERtpp_duplicate_2,299.0,b1533,1.0,not found,0
R_ACt4pp,1098.0,b4067,2.0,not found,0
R_ACtex,1131.0,b1377,3.0,not found,0
R_ACtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ACtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ACtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ADA,334.0,b1623,1.0,3.5.4.4,2.5496666352241597
R_ADCL,540.0,b1096,2.0,4.1.3.3,1.3421185060525125
R_ADCS,187.0,b3360,1.0,2.6.1.8,3.7372903056440387
R_ADD,1178.0,b3665,2.0,3.5.4.2,2.8628413632884295
R_ADEt2rpp,463.0,b3654,1.0,not found,0
R_ADEt2rpp_duplicate_2,445.0,b3714,1.0,not found,0
R_ADEtex,1131.0,b1377,3.0,not found,0
R_ADEtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ADEtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ADEtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ADK1,214.0,b0474,1.0,2.7.4.3,15.091747396461663
R_ADK3,214.0,b0474,1.0,2.7.4.4,0
R_ADK4,214.0,b0474,1.0,not found,0
R_ADMDC,2120.0,b0120,8.0,4.1.1.5,0
R_ADNCYC,848.0,b3806,1.0,4.6.1.1,1.67
R_ADNK1,214.0,b0474,1.0,2.7.1.7,1.67
R_ADNUC,304.0,b0030,1.0,3.2.2.8,0.5345058137336586
R_ADNt2pp_copy1,418.0,b2964,1.0,not found,0
R_ADNt2pp_copy1_duplicate_2,400.0,b2393,1.0,not found,0
R_ADNt2pp_copy2,418.0,b2406,1.0,not found,0
R_ADNtex,294.0,b0411,1.0,not found,0
R_ADOCBIK,362.0,b1993,2.0,2.7.1.1,0
R_ADOCBLS,248.0,b1992,1.0,2.7.8.2,0
R_ADOCBLabcpp,498.0,b1709,2.0,not found,0
R_ADOCBLtonex,614.0,b3966,1.0,not found,0
R_ADPRDP,374.0,b3397,2.0,3.6.1.1,79.13980969143041
R_ADPRDP_duplicate_2,424.0,b3034,2.0,not found,0
R_ADPT,366.0,b0469,2.0,2.4.2.8,1.0002512201227234
R_ADSK,201.0,b2750,1.0,2.7.1.2,25.646061171419976
R_ADSL1r,1824.0,b1131,4.0,4.3.2.2,2.3403177863411355
R_ADSL2r,1824.0,b1131,4.0,4.3.2.2,2.3403177863411355
R_ADSS,866.0,b4177,2.0,6.3.4.4,0.3185274122112713
R_AGDC,1532.0,b0677,4.0,3.5.1.2,101.00000000000003
R_AGM3PA,184.0,b0110,1.0,not found,0
R_AGM3PApp,417.0,b2817,1.0,not found,0
R_AGM3PApp_duplicate_2,289.0,b2435,1.0,not found,0
R_AGM3PApp_duplicate_3,445.0,b4169,1.0,not found,0
R_AGM3PH,341.0,b1107,1.0,not found,0
R_AGM3Pt2pp,491.0,b0433,1.0,not found,0
R_AGM4PA,184.0,b0110,1.0,not found,0
R_AGM4PApp,417.0,b2817,1.0,not found,0
R_AGM4PApp_duplicate_2,289.0,b2435,1.0,not found,0
R_AGM4PApp_duplicate_3,445.0,b4169,1.0,not found,0
R_AGM4PCP,304.0,b1192,1.0,not found,0
R_AGM4PH,341.0,b1107,1.0,not found,0
R_AGM4Pt2pp,491.0,b0433,1.0,not found,0
R_AGMH,341.0,b1107,1.0,not found,0
R_AGMHE,1555.0,b3619,5.0,5.1.3.2,20.132958765707397
R_AGMT,307.0,b2937,1.0,3.5.3.1,0
R_AGMt2pp,491.0,b0433,1.0,not found,0
R_AGMtex,1131.0,b1377,3.0,not found,0
R_AGMtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_AGMtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_AGMtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_AGPAT120,245.0,b3018,1.0,2.3.1.5,30.243138325488616
R_AGPAT140,245.0,b3018,1.0,2.3.1.5,30.243138325488616
R_AGPAT141,245.0,b3018,1.0,2.3.1.5,30.243138325488616
R_AGPAT160,245.0,b3018,1.0,2.3.1.5,30.243138325488616
R_AGPAT161,245.0,b3018,1.0,2.3.1.5,30.243138325488616
R_AGPAT180,245.0,b3018,1.0,2.3.1.5,30.243138325488616
R_AGPAT181,245.0,b3018,1.0,2.3.1.5,30.243138325488616
R_AGPR,334.0,b3958,1.0,1.2.1.3,11.411916902798422
R_AGt3,2442.0,b0574,6.0,not found,0
R_AHCYSNS,464.0,b0159,2.0,3.2.2.9,0.28323377941443867
R_AICART,529.0,b4006,1.0,2.1.2.3,0.7937005259840998
R_AIRC2,710.0,b0522,2.0,6.3.4.1,0
R_AIRC3,1352.0,b0523,8.0,5.4.99.,0
R_AKGDH,1868.0,b0726,2.0,2.3.1.6,0
R_AKGt2rpp,432.0,b2587,1.0,not found,0
R_AKGtex,1131.0,b1377,3.0,not found,0
R_AKGtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_AKGtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_AKGtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ALAALAD,194.0,b1488,1.0,3.4.13.,0
R_ALAALAabcpp,328.0,b1484,1.0,not found,0
R_ALAALAabcpp_duplicate_2,327.0,b3541,1.0,not found,0
R_ALAALAr,366.0,b0381,1.0,6.3.2.4,8.712739656605114
R_ALAALAr_duplicate_2,308.0,b0092,1.0,not found,0
R_ALAALAtex,1131.0,b1377,3.0,not found,0
R_ALAALAtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ALAALAtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ALAALAtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ALAGLUE,322.0,b1325,1.0,5.1.1.2,0
R_ALAR,357.0,b1190,1.0,5.1.1.1,62.0483682299543
R_ALAR_duplicate_2,720.0,b4053,2.0,not found,0
R_ALATA_D2,836.0,b2551,2.0,not found,0
R_ALATA_D2_duplicate_2,1336.0,b0870,4.0,not found,0
R_ALATA_L,812.0,b2290,2.0,2.6.1.2,5.8448952086414705
R_ALATA_L_duplicate_2,826.0,b2379,2.0,not found,0
R_ALATA_L2,1336.0,b0870,4.0,not found,0
R_ALATA_L2_duplicate_2,836.0,b2551,2.0,not found,0
R_ALATRS,3508.0,b2697,4.0,6.1.1.7,0.6780292238670534
R_ALAabcpp,367.0,b3460,1.0,not found,0
R_ALAt2pp_copy1,470.0,b4208,1.0,not found,0
R_ALAt4pp,476.0,b0007,1.0,not found,0
R_ALAtex,1131.0,b1377,3.0,not found,0
R_ALAtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ALAtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ALAtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ALCD19,742.0,b0356,2.0,1.1.1.7,0
R_ALCD2x,35680.0,b1241,40.0,1.1.1.7,0
R_ALCD2x_duplicate_2,338.0,b1478,1.0,not found,0
R_ALCD2x_duplicate_3,742.0,b0356,2.0,not found,0
R_ALDD19xr,998.0,b1385,2.0,1.2.1.5,0
R_ALDD2x,495.0,b1300,1.0,1.2.1.5,0
R_ALDD2y,2052.0,b3588,4.0,1.2.1.5,0
R_ALDD3y,2052.0,b3588,4.0,not found,0
R_ALLK,309.0,b4084,1.0,2.7.1.5,17.02395940689045
R_ALLPI,298.0,b4090,2.0,5.3.1.6,2100.0
R_ALLTAMH,826.0,b0516,2.0,3.5.3.9,17.999999999999996
R_ALLTN,1820.0,b0512,4.0,3.5.2.5,150.95928584616374
R_ALLTNt2rpp,484.0,b0511,1.0,not found,0
R_ALLTNtex,1131.0,b1377,3.0,not found,0
R_ALLTNtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ALLTNtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ALLTNtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ALLULPE,1392.0,b4085,6.0,5.1.3.-,150.95928584616374
R_ALLabcpp,311.0,b4088,1.0,not found,0
R_ALLtex,1131.0,b1377,3.0,not found,0
R_ALLtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ALLtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ALLtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ALPATE160pp,512.0,b0657,1.0,not found,0
R_ALPATG160pp,512.0,b0657,1.0,not found,0
R_ALR2,284.0,b1781,1.0,1.1.1.-,150.95928584616374
R_ALR2_duplicate_2,275.0,b3012,1.0,not found,0
R_ALR2_duplicate_3,267.0,b0207,1.0,not found,0
R_ALR2_duplicate_4,1384.0,b3001,4.0,not found,0
R_ALR4x,2944.0,b3945,8.0,not found,0
R_ALTRH,496.0,b3091,1.0,4.2.1.7,150.95928584616374
R_AM3PA,184.0,b0110,1.0,not found,0
R_AM4PA,184.0,b0110,1.0,not found,0
R_AM4PCP,304.0,b1192,1.0,not found,0
R_AMALT1,694.0,b3416,1.0,2.4.1.2,0
R_AMALT2,694.0,b3416,1.0,2.4.1.2,0
R_AMALT3,694.0,b3416,1.0,2.4.1.2,0
R_AMALT4,694.0,b3416,1.0,2.4.1.2,0
R_AMANAPEr,229.0,b3223,1.0,5.1.3.9,0
R_AMANK,582.0,b3222,2.0,2.7.1.6,0.14144665061485215
R_AMAOTr,860.0,b0774,2.0,2.6.1.6,0
R_AMMQLT8,251.0,b3833,1.0,2.1.1.1,0
R_AMPMS2,1264.0,b3994,2.0,not found,0
R_AMPN,2904.0,b1982,6.0,3.2.2.4,8.173932490176332
R_AMPTASECG,3030.0,b4260,6.0,3.4.13.,8.173932490176332
R_AMPTASECG_duplicate_2,487.0,b0237,1.0,not found,0
R_AMPTASECG_duplicate_3,871.0,b0932,1.0,not found,0
R_AMPTASECG_duplicate_4,2574.0,b2523,6.0,not found,0
R_AMPTASEPG,2574.0,b2523,6.0,not found,0
R_AMPTASEPG_duplicate_2,3030.0,b4260,6.0,not found,0
R_AMPTASEPG_duplicate_3,487.0,b0237,1.0,not found,0
R_AMPTASEPG_duplicate_4,871.0,b0932,1.0,not found,0
R_AMPtex,1131.0,b1377,3.0,not found,0
R_AMPtex_duplicate_2,1101.0,b2215,3.0,not found,0
R_AMPtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_AMPtex_duplicate_4,1053.0,b0241,3.0,not found,0
R_ANHGMtex,1131.0,b1377,3.0,not found,0
R_ANHGMtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ANHGMtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ANHGMtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ANHMK,369.0,b1640,1.0,not found,0
R_ANPRT,1062.0,b1263,2.0,2.4.2.1,20.647853234836653
R_ANS,1062.0,b1263,2.0,4.1.3.2,0
R_AOBUTDs,311.79331848529,average_protein_Cytoplasm,1.0,1.1.1.3,1.764520262480233
R_AOXSr2,770.0,b0776,2.0,2.3.1.4,9.000000000000002
R_AP4AH,280.0,b0049,1.0,3.6.1.4,0
R_AP4AS,1016.0,b4129,2.0,2.7.7.-,0
R_AP5AH,280.0,b0049,1.0,3.6.1.6,0
R_APCS,576.0,b0121,2.0,2.5.1.1,0
R_APG3PAT120,205.0,b3059,1.0,not found,0
R_APG3PAT140,205.0,b3059,1.0,not found,0
R_APG3PAT141,205.0,b3059,1.0,not found,0
R_APG3PAT160,205.0,b3059,1.0,not found,0
R_APG3PAT161,205.0,b3059,1.0,not found,0
R_APG3PAT180,205.0,b3059,1.0,not found,0
R_APG3PAT181,205.0,b3059,1.0,not found,0
R_APH120,92.0,b0968,1.0,not found,0
R_APH140,92.0,b0968,1.0,not found,0
R_APH141,92.0,b0968,1.0,not found,0
R_APH160,92.0,b0968,1.0,not found,0
R_APH161,92.0,b0968,1.0,not found,0
R_APH180,92.0,b0968,1.0,not found,0
R_APH181,92.0,b0968,1.0,not found,0
R_APPLDHr,2944.0,b3945,8.0,2.3.1.3,0
R_APRAUR,736.0,b0414,2.0,1.1.1.1,8.950317515357224
R_ARAI,3006.0,b0062,6.0,5.3.1.5,21.753070714503995
R_ARBTNabcpp,530.0,b0151,2.0,not found,0
R_ARBTNexs,311.79331848529,average_protein_Cytoplasm,1.0,not found,0
R_ARBTptspp,85.0,b2415,1.0,not found,0
R_ARBTptspp_duplicate_2,85.0,b2415,1.0,not found,0
R_ARBTtex,1053.0,b0241,3.0,not found,0
R_ARBTtex_duplicate_2,1101.0,b2215,3.0,not found,0
R_ARBTtex_duplicate_3,1131.0,b1377,3.0,not found,0
R_ARBTtex_duplicate_4,1086.0,b0929,3.0,not found,0
R_ARBabcpp,1008.0,b1900,2.0,3.6.3.1,0
R_ARBt2rpp,472.0,b2841,1.0,not found,0
R_ARBt3ipp,396.0,b1528,1.0,not found,0
R_ARBtex,1131.0,b1377,3.0,not found,0
R_ARBtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ARBtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ARBtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ARGAGMt7pp,445.0,b4115,1.0,not found,0
R_ARGDC,7560.0,b4117,10.0,4.1.1.1,0
R_ARGDCpp,2640.0,b2938,4.0,4.1.1.1,0
R_ARGORNt7pp,460.0,b1605,1.0,not found,0
R_ARGSL,457.0,b3960,1.0,4.3.2.1,15.665574283487285
R_ARGSS,1788.0,b3172,4.0,6.3.4.5,15.665574283487285
R_ARGTRS,577.0,b1876,1.0,6.1.1.1,0.5354524877928579
R_ARGabcpp,514.0,b2306,2.0,3.6.3.2,0
R_ARGabcpp_duplicate_2,484.0,b0864,2.0,not found,0
R_ARGt3pp,211.0,b2923,1.0,not found,0
R_ARGtex,1131.0,b1377,3.0,not found,0
R_ARGtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ARGtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ARGtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ASAD,734.0,b3433,2.0,1.2.1.1,0
R_ASCBPL,355.0,b4192,1.0,3.1.1.-,0
R_ASCBptspp,101.0,b4194,1.0,not found,0
R_ASCBtex,1131.0,b1377,3.0,not found,0
R_ASCBtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ASCBtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ASCBtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ASNN,1352.0,b1767,4.0,3.5.5.4,9.7005
R_ASNN_duplicate_2,1284.0,b0828,4.0,not found,0
R_ASNNpp,1392.0,b2957,4.0,3.5.5.4,9.7005
R_ASNS1,1108.0,b0674,2.0,6.3.5.4,1.100068842641476
R_ASNS2,660.0,b3744,2.0,6.3.5.4,1.100068842641476
R_ASNTRS,932.0,b0930,2.0,6.1.1.2,8.901123524589467
R_ASNt2rpp,499.0,b1453,1.0,not found,0
R_ASNtex,1131.0,b1377,3.0,not found,0
R_ASNtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ASNtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ASNtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ASO3t8pp,429.0,b3502,1.0,3.6.3.1,0
R_ASO3tex,1131.0,b1377,3.0,not found,0
R_ASO3tex_duplicate_2,1053.0,b0241,3.0,not found,0
R_ASO3tex_duplicate_3,1086.0,b0929,3.0,not found,0
R_ASO3tex_duplicate_4,1101.0,b2215,3.0,not found,0
R_ASP1DC,1016.0,b0131,8.0,4.1.1.1,0
R_ASPCT,924.0,b4244,6.0,2.1.3.2,417.0
R_ASPCT_duplicate_2,1866.0,b4245,6.0,not found,0
R_ASPK,3240.0,b3940,4.0,2.7.2.4,8.233450109280287
R_ASPK_duplicate_2,3280.0,b0002,4.0,not found,0
R_ASPK_duplicate_3,898.0,b4024,2.0,not found,0
R_ASPO3,541.0,b2574,1.0,not found,0
R_ASPO4,541.0,b2574,1.0,not found,0
R_ASPO5,541.0,b2574,1.0,1.5.99.,8.233450109280287
R_ASPO6,541.0,b2574,1.0,1.4.3.1,0
R_ASPT,1912.0,b4139,4.0,4.3.1.1,169.37458486712436
R_ASPTA,794.0,b0928,2.0,2.6.1.1,106.8582662403116
R_ASPTRS,1180.0,b1866,2.0,6.1.1.2,8.901123524589467
R_ASPabcpp,224.0,b0653,1.0,3.6.3.2,0
